rating_stars,comment_text,review_date,product_id,customer_id,cluster_id,cluster_name,processing_status,processor_id,updated_at,id
4,một số hạt bị hôi dầu hoặc đen,2021-12-18 21:23:15,52,150,,,ProcessingStatus.PENDING,,,93
5,good good 👍,2021-09-24 23:16:03,52,152,,,ProcessingStatus.PENDING,,,94
1,"Hoàn toàn không có Ghi HẠN SỬ DỤNG nghe mọi người. RẤT NGUY HẠI SỨC KHỎE. QUÉT MÃ VẠCH TRÊN HỘP CHO RA KHÔNG ĐÚNG SẢN PHẨM NÀY. Mua giá 2 hủ 500gr/99k, ship 17k là 116k. Mua về quét mã vạch in trên tem nhãn sao lại lên tên gọi của sản phẩm khác là ĐẬU PHỘNG RANG TỎI ỚT , mà giá chỉ có 20k. Đang nghi ngờ mã vạch giả. Quá tao lao. Hạt giòn rụm ngon chứ không thơm, nhiều hạt đã sậm đen như quá đát, ăn vào vị ngai ngái. Hỏng. Hạt vỡ vụn nhiều. Định mua thêm ít hộp làm quà nhưng sợ . Thôi vậy.",2022-05-27 14:24:23,56,25,,,ProcessingStatus.PENDING,,,95
1,"thấy mn phản hồi tích cực lắm, m ham hố chơi hẳn 4 combo😅😅  hạt to nhỏ vỡ vụn ko đều đã đành(thì mới có giá đó), cơ mà ăn vào nó cứ sao sao ấy, 1 lúc hé hết cả cổ, nhiều hạt mốc, bóp ra nó mủn như vôi ấy, hạt thì trong kiểm bị úng nước xong sấy khô(ăn những hạt này hé đặc cả cổ), nhiều hạt cháy đắng, vừa ăn vừa bật flat soi xem là muối hay mốc😅 sợ luôn.",2022-03-29 12:08:10,56,2,,,ProcessingStatus.PENDING,,,96
1,Độc hại vô cùng. Cha tôi ăn 2 nắm hôm sâu chuyển viện luôn. Chồng tôi thì chống mặt nặng đầu. Tôi thì đau đầu tay tê. Tôi cung thử 1 tuần sau ăn lại thì tiếp tục hôm sau đau đầu tê người. Chắc chắn ngộ độc thứ gì đó trong hạt điều. Đù là lựa ra bỏ gần phân nửa mới ăn. Bọn ác ôn,2022-11-25 10:35:19,56,155,,,ProcessingStatus.PENDING,,,97
5,Đóng gói cẩn thận hàng như mong đợi người giao hàng cũng rất tuyệt tặng 5 sao cứ vậy để luôn thành công shop nhé hẹn gặp lại ở những lần sau 🌹🌹🌹🌹,2023-01-07 13:00:11,56,156,,,ProcessingStatus.PENDING,,,98
1,"Rất ko hài lòng. Quảng cáo là 500g/1 hộp
2 hộp là 1kg.
Xong khi mình nhận được lại là 300g/1 hộp
2 hộp là 600g",2023-06-22 14:47:13,56,157,,,ProcessingStatus.PENDING,,,99
3,Mình thấy hơi ngọt. Chỉ có 480gr thôi (kể cả hộp). Đúng mẫu. Giao nhanh. Bình thường.,2022-12-30 16:17:48,55,158,,,ProcessingStatus.PENDING,,,100
1,"Xoài quá ngọt, ko có vị chua, shop giao 1 hủ mới, 1 hủ cũ
Hũ cũ miếng xoài cứng, đen thui",2022-12-29 15:43:42,57,159,,,ProcessingStatus.PENDING,,,101
4,"Xoài lần này giao vừa ẩm ướt và đen như bị ẩm móc. Nhắn tin thì lại bảo là tuỳ mùa nên xoài đen
Nhờ shop đổi lại giúp mh",2022-04-04 14:02:44,57,161,,,ProcessingStatus.PENDING,,,102
5,Tốt,2023-12-19 11:07:11,61,70,,,ProcessingStatus.PENDING,,,103
5,"Ok ngon, thơm giòn… tuy nhiên hạt ko to đều, có hạt bé lẫn vào cũng nhiều",2023-10-30 16:04:25,61,164,,,ProcessingStatus.PENDING,,,104
2,"Mùi vị không thơm ngon, vị giống bị khét",2024-02-17 10:09:02,61,165,,,ProcessingStatus.PENDING,,,105
5,"Vị ướp ngon nè, thơm, giòn, mua 2 hũ to bự không biết bao nhiêu gram nhưng hũ vậy cũng là to rồi, mấy ngày ở nhà dịch ko làm gì, cắn hạt hướng dương cho giống tết hihi",2021-07-20 14:23:20,61,166,,,ProcessingStatus.PENDING,,,106
5,"Hạt giòn thơm. 
Khuyến cáo mở nắp dùng ngay hoặc buộc kín trong bịch, để ngoài sẽ bị mềm nhanh.",2022-06-12 17:43:44,61,167,,,ProcessingStatus.PENDING,,,107
1,"Ăn Không Ngon , nên cải thiện thêm",2023-10-06 14:48:23,62,169,,,ProcessingStatus.PENDING,,,108
3,"giãn cách không ra quán được mua ít đồ nhắm trữ sẵn có gì nhậu tại nhà cho an toàn. mực hơi khô, mích thích loại mềm hơn.",2021-07-24 11:11:53,62,170,,,ProcessingStatus.PENDING,,,109
5,Mực ngon ngọt,2023-04-26 15:33:10,62,171,,,ProcessingStatus.PENDING,,,110
5,"Vị béo, ngon, đậm đà. Sẽ mua nữa",2025-01-18 19:59:24,63,38,,,ProcessingStatus.PENDING,,,111
1,Mình nhận được 2 hộp nhãn hiệu ko phải của Tân Lộc Phát như khi đặt hàng. Hạt đậu màu sậm như bị ẩm không giống như lần mua hàng trước. Mình đã phản ánh tikicare để yêu cầu trả hàng. Rất mong tiki hỗ trợ nhanh chóng,2021-07-22 14:35:22,63,172,,,ProcessingStatus.PENDING,,,112
4,"Lần này nhận 2 hủ nắp đỏ, k phải nắp trắng.
Mua 2 hủ lần 2 này ăn cũng tạm, vỏ k dòn bằng đợt mua lần 1.
Nhân đậu phộng có hạt k mới đều như lần 1
Cảm ơn shop giao sớm qua GHN trong mua dịch",2021-09-16 17:24:16,63,173,,,ProcessingStatus.PENDING,,,113
5,"quá ngon luôn, 1 một hũ to mà mình tiêu diệt ngay trong vài hôm thôi, đậu phộng giòn, béo.",2022-10-02 20:21:53,63,112,,,ProcessingStatus.PENDING,,,114
4,mình đặt chung 1 địa điểm nhưng đâu phộng giao trễ hơn. Đậu rất giòn ngon. mn nên mua. mình quên không chụp ảnh.,2021-11-14 19:46:50,63,174,,,ProcessingStatus.PENDING,,,115
5,Ngon đấy,2026-03-19 20:42:06,64,175,,,ProcessingStatus.PENDING,,,116
3,"Ăn kg ngon, ít giòn.........",2025-10-18 08:13:39,64,176,,,ProcessingStatus.PENDING,,,117
5,"Bóc sẵn, chỉ việc ăn, siêu tiện lợi!",2024-01-21 00:03:40,64,177,,,ProcessingStatus.PENDING,,,118
5,"Sản phẩm ngon, ăn đỡ khâu cắn bỏ vỏ nên có thể chế biến với các món bánh ngọt hoặc bánh mặn. Nói chung là hài lòng lắm.",2021-08-23 14:00:27,64,166,,,ProcessingStatus.PENDING,,,119
3,"Mua làm quà mà ở đáy bịch có nhiều vỏ bị nát, hạt hư, không biết có phải hàng cũ không. Nên không  đem biếu được.",2026-04-18 14:42:44,66,178,,,ProcessingStatus.PENDING,,,120
1,"Hạt bí rang quá lửa hay sao mà đắng quá, không ngon!",2024-06-01 11:24:52,66,179,,,ProcessingStatus.PENDING,,,121
1,Có nhiều hạt bị mốc!Ẵn không gia gì.,2023-07-15 19:55:54,66,180,,,ProcessingStatus.PENDING,,,122
4,"Hạt bí vừa , ngon, không bị hư!",2023-07-01 23:46:55,66,181,,,ProcessingStatus.PENDING,,,123
2,"Shop  quá ẩu 
Sai sp sai sl🥲",2022-12-16 16:40:29,66,182,,,ProcessingStatus.PENDING,,,124
4,Ngon và hợp lý trong tầm giá,2024-09-13 10:15:03,71,80,,,ProcessingStatus.PENDING,,,125
5,Tao thơm,2024-11-05 19:01:19,71,184,,,ProcessingStatus.PENDING,,,126
5,Ngon,2024-03-07 18:54:36,72,189,,,ProcessingStatus.PENDING,,,127
5,"Sản phẩm ổn, thời gian giao hàng nhanh. Cảm ơn Tiki và Shop bán hàng chất lượng.",2022-06-08 20:10:46,72,190,,,ProcessingStatus.PENDING,,,128
4,Giao hàng nhanh,2022-05-01 14:00:49,72,191,,,ProcessingStatus.PENDING,,,129
5,"Dù dịch nhưng vẫn nhận hàng nhanh chóng, đóng gói kỹ, hương vị thơm ngon",2021-07-22 17:43:05,72,192,,,ProcessingStatus.PENDING,,,130
5,"Đậu giòn ngon, muối vừa vị, thỉnh thoảng vẫn có một số hạt hơi bị cứng. Hàng đóng hộp cẩn thận, tem nhãn rõ ràng, date còn xa. Giá cả hợp lý. Mọi người nên mua. Thks shop và chúc shop đắt hàng nhé",2022-03-23 16:48:02,73,193,,,ProcessingStatus.PENDING,,,131
5,"Hàng được đóng gói sạch sẽ, có giấy bạc phía trong nắp hủ, đậu bên trong giòn, thơm ngon, vị mặn vừa phải, rất hợp khẩu vị, 5 sao",2021-11-05 14:18:16,73,194,,,ProcessingStatus.PENDING,,,132
2,Đặt vị muối thì lại giao tỏi ớt,2023-06-15 12:27:04,73,195,,,ProcessingStatus.PENDING,,,133
2,"đợt trước mình có mua 2 hộp ăn thử vì thấy comment của các bạn về sản phẩm khá ok.. ăb hết lại đặt tiếp 2 hộp thì chất lượng không như mong muốn... hạt mềm, nhỏ và bị teo... không thơm và ngon.... rất thất vọng khi còn có ý định sẽ ủng hộ tiếp..... rất mong shop giải quyết vấn đề này và cải thiện lại chất lượng sản phẩm như vậy....",2019-11-28 22:50:49,73,196,,,ProcessingStatus.PENDING,,,134
5,rất tuyệt vời rất ngon mà không sợ cứng hahaha mọi thứ đều tốt hết luôn 😙,2022-06-27 17:20:57,73,197,,,ProcessingStatus.PENDING,,,135
1,Sản phẩm không ngon có muồi dầu,2023-01-19 13:31:40,74,199,,,ProcessingStatus.PENDING,,,136
5,"Sp chất lượng như hình, giao hàng nhanh. Đóng gói khá cẩn cận.",2023-10-07 15:26:12,75,203,,,ProcessingStatus.PENDING,,,137
1,"Bán hàng *** cân điêu, 400g thì dán thêm mác 500g, cân lên cả hộp đựng hơn 400g. Yêu cầu Tiki loại trừ gian hàng bán hàng vô trách nhiệm và mất uy tín này trên Tiki",2023-01-03 20:13:48,75,204,,,ProcessingStatus.PENDING,,,138
5,sản phẩm chất lượng tuyệt vời.tôi dùng rất thíc .tôi có chia sè cho tất cả nhưngz ngươid quen biết mua sp này.hy vọng shop thêm nhiều sp chất lượng vậy nữa.,2022-07-23 08:03:57,75,205,,,ProcessingStatus.PENDING,,,139
3,Hộp đựng quá dầy mua hộp 500gr mà cái hộp đã nặng 200gr,2023-12-17 11:53:10,75,206,,,ProcessingStatus.PENDING,,,140
4,Dạo này có gì mới không? Dạo này có gì mới không? Dạo này có gì mới không? Dạo này có gì mới không? Dạo này có gì mới không?,2022-07-18 17:38:50,75,207,,,ProcessingStatus.PENDING,,,141
5,Sản phẩm tốt .Giá hợp lý. Giao hàng nhanh .Tôi rất hài lòng. Sẽ tiếp tục ủng hộ shop,2022-04-01 19:05:59,80,209,,,ProcessingStatus.PENDING,,,142
5,"""Đã tháo màn bọc ở miệng sản phẩm """,2024-06-23 09:42:02,1,213,,,ProcessingStatus.PENDING,,,143
4,Ăn vừa miệng,2022-11-02 16:08:46,3,215,,,ProcessingStatus.PENDING,,,144
4,Tốt,2022-07-20 08:42:00,3,217,,,ProcessingStatus.PENDING,,,145
4,Sản phẩm ok với tầm giá,2021-11-16 18:18:32,3,218,,,ProcessingStatus.PENDING,,,146
4,ngon,2021-10-29 19:42:12,3,220,,,ProcessingStatus.PENDING,,,147
4,Cơm hơi cứng,2021-07-26 15:42:55,3,222,,,ProcessingStatus.PENDING,,,148
5,"Đã nhận được hàng. Theo cảm nhận của mình thì cơm cháy hơi nhạt, chuối hơi chát tí.",2021-08-20 12:08:49,3,224,,,ProcessingStatus.PENDING,,,149
1,giao hang gi ma nát hết cua người ta ban hang giao kieu nay ai ma dam mua nua,2021-07-19 09:29:15,3,226,,,ProcessingStatus.PENDING,,,150
1,Giao hàng trễ nên bị hôi dầu không ăn được,2021-11-05 21:09:56,3,227,,,ProcessingStatus.PENDING,,,151
5,tuyệt vời cho bạn,2022-01-21 19:27:14,3,229,,,ProcessingStatus.PENDING,,,152
5,Đa nhận đc hành. Đóng gói cẩn thận. Tưởng răng 19/8 mới có nhưng dc giao sơm hơn ngày dự định. 😍😍😍 okie lắm nhe mn,2021-08-13 15:57:42,4,230,,,ProcessingStatus.PENDING,,,153
5,Ngon,2023-01-07 07:16:39,4,234,,,ProcessingStatus.PENDING,,,154
5,"ngon,có hạt bị mềm",2022-08-19 09:56:58,4,235,,,ProcessingStatus.PENDING,,,155
5,Rất ngon,2022-01-10 12:28:46,5,185,,,ProcessingStatus.PENDING,,,156
5,"Hạt hơi ướt xíu và vị ăn xong hơi chát nhưng nho to, không chua lắm, hợp giá tiền,sẽ mua lại",2023-04-18 12:14:56,5,246,,,ProcessingStatus.PENDING,,,157
5,"Thơm ngon, vị chua chua. Dễ sử dụng.",2023-02-05 08:31:42,5,247,,,ProcessingStatus.PENDING,,,158
5,"SP này tôi rất ưng ý ngon, đóng gói cẩn thận, giao hành nhánh chóng",2022-02-09 15:13:27,5,248,,,ProcessingStatus.PENDING,,,159
5,mẩu đẹp giao hàng nhanh chưa ăn nên chưa biết chất lượng,2021-11-15 13:11:24,5,250,,,ProcessingStatus.PENDING,,,160
5,good,2021-08-03 08:36:31,5,251,,,ProcessingStatus.PENDING,,,161
5,"nhận hàng đóng gói lỏng lẻo, chưa ăn nên chưa biết vị như thế nào",2021-06-06 15:45:34,5,252,,,ProcessingStatus.PENDING,,,162
5,Gửi shop 5 sao nhé ! Hàng đẹp và ngon.,2021-12-09 10:40:07,5,253,,,ProcessingStatus.PENDING,,,163
5,hàng đẹp ngon chất lượng,2021-11-17 11:22:56,5,255,,,ProcessingStatus.PENDING,,,164
5,ăn cũng vừa miệng,2021-09-20 13:12:42,5,256,,,ProcessingStatus.PENDING,,,165
5,đúng y như hình y tín giá rẻ ủng hộ shop,2022-02-19 12:10:54,6,261,,,ProcessingStatus.PENDING,,,166
5,"Bọc cẩn thận  , đậm đà , mình thấy cũng ngon",2021-12-09 09:04:20,6,262,,,ProcessingStatus.PENDING,,,167
5,"dịch bệnh nhưng tiki đã giao rất nhanh đơn này, cảm ơn tiki nhé
lạp xưởng rất ngon 👍",2021-09-21 16:37:32,6,263,,,ProcessingStatus.PENDING,,,168
5,"Nhận được lập xưởng, chưa sử dụng nên chưa biết chất lượng như thế nào.",2021-08-20 10:19:47,6,264,,,ProcessingStatus.PENDING,,,169
5,"Giao hàng nhanh, giá hợp túi tiền, tuy chưa sử dụng, nhưng nhìn chung thấy sản phẩm tốt, sẽ ủng hộ shop dài lâu.",2021-10-01 15:12:48,6,265,,,ProcessingStatus.PENDING,,,170
5,Chưa ăn nhưng bao bì đóng gói bên ngoài khá ổn nha mn,2021-09-21 21:51:46,6,102,,,ProcessingStatus.PENDING,,,171
5,Hàng ship nhanh đóng gói kỹ. Ăn ngon mềm dẻo.Tks shop.,2021-08-12 13:19:17,6,266,,,ProcessingStatus.PENDING,,,172
5,san pham ok ngon,2022-04-14 15:24:17,6,267,,,ProcessingStatus.PENDING,,,173
5,ngòn ngón ngon ngòn ngon,2021-10-22 09:40:06,6,268,,,ProcessingStatus.PENDING,,,174
5,mới mua về để dùng thử xem sản phẩm có đúng chất lượng k . nếu ngon sẻ ủng hộ tiếp,2021-07-28 23:42:02,6,269,,,ProcessingStatus.PENDING,,,175
5,Hàng ngon date xa,2021-09-15 11:57:54,6,270,,,ProcessingStatus.PENDING,,,176
5,"giao hàng nhanh, sản phẩm nhìn sạch sẽ bắt mắt",2022-02-09 13:48:28,6,271,,,ProcessingStatus.PENDING,,,177
5,Sản phẩm ngon. Mà đăt lại sản phẩm thấy tăng giá lên mấy chục rồi :(,2021-07-31 13:17:10,6,272,,,ProcessingStatus.PENDING,,,178
5,"Giao hàng nhanh, ngon tiện lợi",2022-04-05 22:23:17,6,273,,,ProcessingStatus.PENDING,,,179
5,"chưa dùng nhưng trông thấy ngon,  đóng gói tốt",2021-08-05 11:31:28,6,275,,,ProcessingStatus.PENDING,,,180
5,tot,2022-06-16 12:38:46,6,276,,,ProcessingStatus.PENDING,,,181
5,"Giao nhanh, lạp xưởng ngon, ít mỡ, tks Tiki",2021-08-02 14:33:07,6,277,,,ProcessingStatus.PENDING,,,182
5,"Giao hàng rất đúng với lịch hẹn trên Tiki
Sản phẩm giao đóng thùng chắc chắn, cứng cáp.
Hạt điều hạt to đều xếp rất đẹp, phù hợp làm quà tặng cho người thân, bạn bè
Shipper giao hàng thân thiện",2022-01-24 12:27:30,8,278,,,ProcessingStatus.PENDING,,,183
5,"đóng gói rất ok, 
hạt đều thơm , giòn, béo , không mặn vừa ăn.
sản phẩm như hình ảnh",2022-07-01 21:58:17,8,279,,,ProcessingStatus.PENDING,,,184
5,"Đã mua nhiều lần và lần nào cũng ngon, hạt to đều, thơm béo. Được cái là cái hộp hơn 200g 😀",2024-05-07 22:33:08,8,280,,,ProcessingStatus.PENDING,,,185
5,"Chất lượng lắm mọi người ơi. Hạt to đều cả ở giữa chứ không chỉ lớp bên trên. 
Hạt bùi, chắc. 
Chắc chắn sẽ mua lại",2022-06-30 23:11:58,8,281,,,ProcessingStatus.PENDING,,,186
5,"Mua hạt điều lúc giá 89k/500gr. Hạt to mẩy như hình đăng. Mình chưa ăn đến nên chưa đánh giá được, thấy nhiều ý kiến khen quá thì mua. Nếu ăn không đạt thì mình sẽ phản hồi cho mọi người đều biết.",2022-12-22 09:03:52,8,282,,,ProcessingStatus.PENDING,,,187
5,"Điều hạt to, đều. Giá rẻ hơn so với những nơi mình thường mua.",2022-12-28 18:48:41,8,283,,,ProcessingStatus.PENDING,,,188
5,"Đóng gói đàng hoàng. Giao hàng cẩn thận. Hạt to và đều.  Gửi kèm cái ảnh mà bị lỗi app nên thôi
Hạt to đều. Giòn ngon. Chỉ có vỏ có vẻ hơi khó bóc hơn những loại mình dùng trước đây.",2022-10-22 13:04:44,8,284,,,ProcessingStatus.PENDING,,,189
5,"Hạt to, đều, đẹp. Date mới. Ăn rất ngon và bùi. Mình mua làm quà cho đồng nghiệp ở nước ngoài và mọi người đều rất thích.",2022-07-26 21:39:44,8,285,,,ProcessingStatus.PENDING,,,190
5,"Hương vị thơm ngon, hạt giòn, to, không bị mềm, không bị mốc hôi.
Sẽ ủng hộ lần sau",2023-01-06 20:43:05,8,286,,,ProcessingStatus.PENDING,,,191
5,"hộp nhựa cứng cáp, đóng hạt đều nhìn đẹp. Giao thùng có lót giấy chèn các góc kĩ càng.",2022-06-08 21:53:57,8,287,,,ProcessingStatus.PENDING,,,192
5,"Giao hàng rất nhanh, hàng đẹp chuẩn. Chưa dùng nên chất lượng đánh giá sau nha.",2022-07-05 11:42:05,8,288,,,ProcessingStatus.PENDING,,,193
5,"Hạt điều ngon, may mấy hộp mình mua không bị mặn như mấy nhận xét trước.",2022-03-08 14:08:11,8,289,,,ProcessingStatus.PENDING,,,194
5,"Mình mua để làm quà tết, chưa dùng, nhưng thấy hạt to đều, đẹp. Mình nghĩ chất lượng k tệ.",2022-12-20 20:39:53,8,290,,,ProcessingStatus.PENDING,,,195
5,"Mình kg nghĩ là hat điều của shop to vây luôn á, nhìn rất đep mắt, mua cho kg biết ngon kg, cho shop 5 sao",2022-10-30 20:22:38,8,291,,,ProcessingStatus.PENDING,,,196
5,"Hạt điều cỡ đại rất chắc hạt, ngon và ngọt lắm nhé. Được mua khuyến mại rẻ nữa. Cảm ơn shop và Tiki.",2022-08-13 15:11:17,8,292,,,ProcessingStatus.PENDING,,,197
5,"Hạt to, giòn, ngon. Hài lòng.",2022-12-17 19:55:53,8,293,,,ProcessingStatus.PENDING,,,198
5,"Tốt, nhanh, rẻ😍",2022-12-22 17:43:08,8,295,,,ProcessingStatus.PENDING,,,199
5,Ngon lam. Hop vơi gia tien,2022-11-02 22:09:41,8,296,,,ProcessingStatus.PENDING,,,200
5,"Ngon, giòn, vị đậm đà",2021-05-27 19:12:04,11,297,,,ProcessingStatus.PENDING,,,201
5,thơm ngon nhưng giao hàng hơi lâu,2021-06-30 10:44:11,11,298,,,ProcessingStatus.PENDING,,,202
5,Giao hàng nhanh và giòn ngon.,2021-04-18 14:01:43,11,299,,,ProcessingStatus.PENDING,,,203
5,Ngon,2021-06-06 12:26:23,11,300,,,ProcessingStatus.PENDING,,,204
4,11,2021-04-20 14:33:05,11,308,,,ProcessingStatus.PENDING,,,205
5,đóng gói cẩn thận. rất hài lòng,2023-01-14 13:22:00,14,311,,,ProcessingStatus.PENDING,,,206
5,"Giòn ngon, date xa",2023-12-17 12:10:18,14,70,,,ProcessingStatus.PENDING,,,207
5,Ok,2022-07-04 08:55:03,14,167,,,ProcessingStatus.PENDING,,,208
5,"Khô gà ngon, hơi cay xíu nhưng người ăn cay sẽ thích.",2022-06-08 19:19:18,16,323,,,ProcessingStatus.PENDING,,,209
5,"Hàng chính hãng, ăn ngon chất lượng tốt.",2024-11-01 15:19:03,16,91,,,ProcessingStatus.PENDING,,,210
5,"khô gà ăn ngon, shop đóng gói kĩ càng giao hàng nhanh. mình có đặt thêm vài thứ khác ăn cũng ổn",2022-06-08 22:02:41,16,287,,,ProcessingStatus.PENDING,,,211
5,Ngon,2023-12-13 16:04:13,16,70,,,ProcessingStatus.PENDING,,,212
5,Ngon nha,2024-08-05 21:26:38,16,90,,,ProcessingStatus.PENDING,,,213
5,"vị đậm đà, ngon",2024-04-30 09:36:58,16,112,,,ProcessingStatus.PENDING,,,214
5,Ok,2024-03-10 10:41:57,16,10,,,ProcessingStatus.PENDING,,,215
4,"Ngon, bùi béo, size hơi nhỏ,",2023-04-03 20:53:48,18,332,,,ProcessingStatus.PENDING,,,216
4,"Nhiều hạt bị hư, tuy nhiên tổng thể ổn so với giá tiền",2021-12-01 01:12:35,18,333,,,ProcessingStatus.PENDING,,,217
5,"Hàng chuẩn (exp. date 5/22), giao từ SG ra HN mất 4 ngày, đóng gói rất cẩn thận. 5 sao cho shop.",2021-06-10 20:51:29,18,36,,,ProcessingStatus.PENDING,,,218
1,"Dịch vụ chán, hàng không ngon",2023-03-13 08:47:34,18,120,,,ProcessingStatus.PENDING,,,219
5,"Hạt macadamia ngon, giòn, được đóng hộp đẹp, hạn sử dụng xa.",2020-12-31 19:27:05,18,336,,,ProcessingStatus.PENDING,,,220
5,Cũng tạm ổn,2021-01-06 19:16:02,18,340,,,ProcessingStatus.PENDING,,,221
5,Mình đặt combo 3 bịch nhưng được giao 3 hộp như này rất ưng bụng dù chưa dùng thử. Tiki giao hàng đúng ngày hẹn,2021-06-24 19:28:10,20,342,,,ProcessingStatus.PENDING,,,222
5,"Sản phẩm uy tín
Có vị béo của dừa khô",2023-07-25 19:13:19,20,343,,,ProcessingStatus.PENDING,,,223
5,Quá ok,2022-12-22 17:43:17,20,295,,,ProcessingStatus.PENDING,,,224
5,"Rất tốt rất hài lòng,đóng gói kỹ càng",2021-04-10 10:42:50,20,348,,,ProcessingStatus.PENDING,,,225
5,"mình pha với nước ấm, dùng sau 1-2 g nên thấy hạt nở tốt.",2020-10-05 09:37:37,20,349,,,ProcessingStatus.PENDING,,,226
5,rất thích,2021-07-10 12:55:34,20,350,,,ProcessingStatus.PENDING,,,227
5,thơm ngon giòn! gia vị rất vừa vặn!! rat ok,2020-08-30 12:45:53,21,359,,,ProcessingStatus.PENDING,,,228
5,ngon ok,2020-08-06 20:48:22,21,362,,,ProcessingStatus.PENDING,,,229
3,"Hạt dưa ko chắc đều, còn hạt lép, hơi mặn.",2023-04-11 10:01:49,21,363,,,ProcessingStatus.PENDING,,,230
3,"Dưa lép 
Dưa có vị mặn
Dưa bị ỉu nhiều",2023-04-04 22:15:17,21,364,,,ProcessingStatus.PENDING,,,231
5,Sản phẩm này đạt hiệu quả cao,2021-08-26 10:16:40,24,365,,,ProcessingStatus.PENDING,,,232
5,thịt bò khô ăn ngon miệng,2021-08-13 15:42:06,24,366,,,ProcessingStatus.PENDING,,,233
5,rất ngon,2021-09-20 19:13:52,24,367,,,ProcessingStatus.PENDING,,,234
5,giao hàng nhanh,2021-08-15 14:51:54,24,368,,,ProcessingStatus.PENDING,,,235
5,Đủ hang. Giao nhanh. Chuẩn,2021-04-01 21:35:23,24,369,,,ProcessingStatus.PENDING,,,236
1,Khong ngon….mềm.khong mua nua,2021-09-12 13:46:15,24,372,,,ProcessingStatus.PENDING,,,237
3,không có j rất tốt . hết.,2021-06-28 19:59:55,24,373,,,ProcessingStatus.PENDING,,,238
5,"Hướng dương đủ 2 gói 1kg , mỗi gói 500g
Hạt 1 túi đẹp còn 1 túi trông k đc đẹp lắm
Để tết nên mình chưa ăn thử",2022-01-16 18:06:56,26,375,,,ProcessingStatus.PENDING,,,239
5,"sản phẩm gắt dầu không ngon, mua loại kia ko mùi ăn ngon mà giao loại này hoài luôn, hàng kém chất lượng không nên mua. Ăn được vài hạt muốn bỏ luôn",2022-01-17 08:02:40,26,376,,,ProcessingStatus.PENDING,,,240
5,"Hạt to, thơm ngon dong goi kỹ, đặc biệt là để trong hộp nhìn đẹp mắt",2023-03-15 12:48:01,26,378,,,ProcessingStatus.PENDING,,,241
5,Hạt giòn ngon,2023-12-21 18:52:00,26,379,,,ProcessingStatus.PENDING,,,242
5,chac hat ngon giao hang nhanh nen mua   se ung ho sop tiếp,2022-01-15 12:13:55,26,380,,,ProcessingStatus.PENDING,,,243
5,"Chưa ăn nhưng thấy hộp sạch sẽ, ko bị vụn, hình thức ok.",2022-12-23 21:13:45,26,381,,,ProcessingStatus.PENDING,,,244
5,Giao hàng siêu nhanh,2022-06-06 12:06:32,26,383,,,ProcessingStatus.PENDING,,,245
5,sản phẩm nhìn ngon,2022-01-13 14:13:51,26,385,,,ProcessingStatus.PENDING,,,246
5,không,2022-02-06 12:03:53,26,386,,,ProcessingStatus.PENDING,,,247
5,Giao hàng nhanh. Chưa ăn thử nên k rõ chất lượng thế nào. 😅,2022-01-19 14:06:20,26,387,,,ProcessingStatus.PENDING,,,248
5,"khô gà ngon đậm đà, vị rất vừa ăn thích hợp ăn kèm với cơm trắng, shop giao hàng rất nhanh, nhân viên giao hàng rất nhiệt tình, cảm ơn tiki rất nhiều!",2021-04-07 22:24:44,31,388,,,ProcessingStatus.PENDING,,,249
5,"Đóng gói cẩn thận, giao hàng nhanh, vị dễ ăn, mấy bé nhà mình rất thích. Lần sau mình sẽ ủng hộ tiếp.",2021-08-03 09:32:31,31,389,,,ProcessingStatus.PENDING,,,250
5,Chà bông siêu ngon nha. Tiếc mình đặt có 1 hũ à hiu hiu. Chắc phải đăt thêm để dành ăn mùa dịch này.,2021-07-24 11:33:12,31,390,,,ProcessingStatus.PENDING,,,251
5,"Hiệu này ăn khá ngon nhé, đã sử dụng nhiều sản phẩm rùi, ăn vừa miệng",2021-07-18 16:59:53,31,391,,,ProcessingStatus.PENDING,,,252
5,"Sản phẩm giá tốt, Tiki giao hàng rất nhanh, đong gói sản phẩm cẩn thận",2021-05-11 15:38:10,31,392,,,ProcessingStatus.PENDING,,,253
5,"Giao hàng nhanh, hàng mới, hạn dùng xa, nhìn chung hài lòng",2021-08-21 11:03:33,31,393,,,ProcessingStatus.PENDING,,,254
5,"Chà bông ăn ngon, gạo lứt rong biển thì ms mang về đã bị lấy mất 1 hộp vì ăn ngon, mua được giá 77k rẻ quá",2021-07-12 20:28:16,31,394,,,ProcessingStatus.PENDING,,,255
5,"giá tốt, giao nhanh, ăn tạm được",2021-08-02 11:25:08,31,395,,,ProcessingStatus.PENDING,,,256
5,"Món ngon, giao hàng lâu rồi mà giờ Tiki mới báo đánh giá.",2021-09-19 12:59:25,31,397,,,ProcessingStatus.PENDING,,,257
5,"Ăn ngon, vừa miệng , lần sau sẽ ủng hộ tiếp.!!",2021-11-08 15:42:42,31,398,,,ProcessingStatus.PENDING,,,258
5,chà bông mềm ngon,2021-02-19 12:45:09,31,399,,,ProcessingStatus.PENDING,,,259
5,"Sản phẩm ngon, chất lượng lần sau mua thêm.",2021-08-09 12:17:23,31,400,,,ProcessingStatus.PENDING,,,260
5,ngon,2022-06-03 14:23:49,31,401,,,ProcessingStatus.PENDING,,,261
